review_id,trace_name,filename,event,region,Subset,primary_long_mixed,source_duration_s,reference_s,reference_grid_s,fixed_end_s,shift_s,shifted_start_s,energy_change_pct,fas_smoothed_l2_pct,psa_l2_pct
29,acCHB0091104111716,acCHB0091104111716.dat.correct.padremoved.v,2011-04-11 17:16:00,Kanto Basin,training,True,172.95000000000002,45.36200195,45.36,172.95000000000002,0,45.36,0.0,0.0,0.0
29,acCHB0091104111716,acCHB0091104111716.dat.correct.padremoved.v,2011-04-11 17:16:00,Kanto Basin,training,True,172.95000000000002,45.36200195,45.36,172.95000000000002,5,50.36,-2.187470570819583,5.919589525853069,3.8537770419983164
29,acCHB0091104111716,acCHB0091104111716.dat.correct.padremoved.v,2011-04-11 17:16:00,Kanto Basin,training,True,172.95000000000002,45.36200195,45.36,172.95000000000002,10,55.36,-15.35838381285295,22.401364280605986,12.222213841854302
30,acCHB0111104111716,acCHB0111104111716.dat.correct.padremoved.v,2011-04-11 17:16:00,Kanto Basin,training,True,288.95,94.58400391,94.58,288.95,-10,84.58,6.0698335387766145,4.771520880859981,5.887314904444314
30,acCHB0111104111716,acCHB0111104111716.dat.correct.padremoved.v,2011-04-11 17:16:00,Kanto Basin,training,True,288.95,94.58400391,94.58,288.95,-5,89.58,4.347056307918917,3.593032577986857,3.569968735583531
30,acCHB0111104111716,acCHB0111104111716.dat.correct.padremoved.v,2011-04-11 17:16:00,Kanto Basin,training,True,288.95,94.58400391,94.58,288.95,0,94.58,0.0,0.0,0.0
30,acCHB0111104111716,acCHB0111104111716.dat.correct.padremoved.v,2011-04-11 17:16:00,Kanto Basin,training,True,288.95,94.58400391,94.58,288.95,5,99.58,-0.3806663363898233,1.2721699443680223,2.0240186384827097
30,acCHB0111104111716,acCHB0111104111716.dat.correct.padremoved.v,2011-04-11 17:16:00,Kanto Basin,training,True,288.95,94.58400391,94.58,288.95,10,104.58,-1.5818124715961335,3.8411083079581037,4.264252452273695
31,acCHB0121104111716,acCHB0121104111716.dat.correct.padremoved.v,2011-04-11 17:16:00,Kanto Basin,training,True,291.91,63.90799805,63.910000000000004,291.91,-10,53.910000000000004,2.8100841533021947,5.611738388748687,2.7595009884474937
31,acCHB0121104111716,acCHB0121104111716.dat.correct.padremoved.v,2011-04-11 17:16:00,Kanto Basin,training,True,291.91,63.90799805,63.910000000000004,291.91,-5,58.910000000000004,1.081354444514293,2.4281873784633103,0.6720568694978044
31,acCHB0121104111716,acCHB0121104111716.dat.correct.padremoved.v,2011-04-11 17:16:00,Kanto Basin,training,True,291.91,63.90799805,63.910000000000004,291.91,0,63.910000000000004,0.0,0.0,0.0
31,acCHB0121104111716,acCHB0121104111716.dat.correct.padremoved.v,2011-04-11 17:16:00,Kanto Basin,training,True,291.91,63.90799805,63.910000000000004,291.91,5,68.91,-1.860066481018674,4.255675760971181,5.046016619059808
31,acCHB0121104111716,acCHB0121104111716.dat.correct.padremoved.v,2011-04-11 17:16:00,Kanto Basin,training,True,291.91,63.90799805,63.910000000000004,291.91,10,73.91,-7.074976296082481,5.14708082062039,7.08869824775337
32,acCHB0171104111716,acCHB0171104111716.dat.correct.padremoved.v,2011-04-11 17:16:00,Kanto Basin,training,False,214.95000000000002,75.39100098,75.39,214.95000000000002,-10,65.39,0.9443242863542922,1.7177281159018134,0.7917156056352573
32,acCHB0171104111716,acCHB0171104111716.dat.correct.padremoved.v,2011-04-11 17:16:00,Kanto Basin,training,False,214.95000000000002,75.39100098,75.39,214.95000000000002,-5,70.39,0.5619210892186643,1.3379639458169614,0.8377226671619831
32,acCHB0171104111716,acCHB0171104111716.dat.correct.padremoved.v,2011-04-11 17:16:00,Kanto Basin,training,False,214.95000000000002,75.39100098,75.39,214.95000000000002,0,75.39,0.0,0.0,0.0
32,acCHB0171104111716,acCHB0171104111716.dat.correct.padremoved.v,2011-04-11 17:16:00,Kanto Basin,training,False,214.95000000000002,75.39100098,75.39,214.95000000000002,5,80.39,-0.9990415591298207,2.7668193776678813,1.5742153402373404
32,acCHB0171104111716,acCHB0171104111716.dat.correct.padremoved.v,2011-04-11 17:16:00,Kanto Basin,training,False,214.95000000000002,75.39100098,75.39,214.95000000000002,10,85.39,-3.4340379201694082,9.04539928375534,4.442958209340666
33,acCHB0241104111716,acCHB0241104111716.dat.correct.padremoved.v,2011-04-11 17:16:00,Kanto Basin,training,True,173.91,54.41,54.410000000000004,173.91,-10,44.410000000000004,3.0208393184694593,4.321059987654192,2.9238001090280563
33,acCHB0241104111716,acCHB0241104111716.dat.correct.padremoved.v,2011-04-11 17:16:00,Kanto Basin,training,True,173.91,54.41,54.410000000000004,173.91,-5,49.410000000000004,1.9111273187621292,5.321436106647812,3.5701200593813645
33,acCHB0241104111716,acCHB0241104111716.dat.correct.padremoved.v,2011-04-11 17:16:00,Kanto Basin,training,True,173.91,54.41,54.410000000000004,173.91,0,54.410000000000004,0.0,0.0,0.0
33,acCHB0241104111716,acCHB0241104111716.dat.correct.padremoved.v,2011-04-11 17:16:00,Kanto Basin,training,True,173.91,54.41,54.410000000000004,173.91,5,59.410000000000004,-4.362971098517288,7.518407970388146,3.2058870004558835
33,acCHB0241104111716,acCHB0241104111716.dat.correct.padremoved.v,2011-04-11 17:16:00,Kanto Basin,training,True,173.91,54.41,54.410000000000004,173.91,10,64.41,-8.805831047488798,11.711088452214387,8.453445053218745
34,acKNG0021104111716,acKNG0021104111716.dat.correct.padremoved.v,2011-04-11 17:16:00,Kanto Basin,training,True,225.91,75.24799805,75.25,225.91,-10,65.25,3.413520839351336,6.184855351878974,8.254318511651256
34,acKNG0021104111716,acKNG0021104111716.dat.correct.padremoved.v,2011-04-11 17:16:00,Kanto Basin,training,True,225.91,75.24799805,75.25,225.91,-5,70.25,2.6945019163076456,4.04455291949311,1.956083138546167
34,acKNG0021104111716,acKNG0021104111716.dat.correct.padremoved.v,2011-04-11 17:16:00,Kanto Basin,training,True,225.91,75.24799805,75.25,225.91,0,75.25,0.0,0.0,0.0
34,acKNG0021104111716,acKNG0021104111716.dat.correct.padremoved.v,2011-04-11 17:16:00,Kanto Basin,training,True,225.91,75.24799805,75.25,225.91,5,80.25,-2.3369741983561343,3.288274305937499,2.3023682945000137
34,acKNG0021104111716,acKNG0021104111716.dat.correct.padremoved.v,2011-04-11 17:16:00,Kanto Basin,training,True,225.91,75.24799805,75.25,225.91,10,85.25,-4.180540882267058,4.967671906808514,2.942857282827977
36,acSIT0081104111716,acSIT0081104111716.dat.correct.padremoved.v,2011-04-11 17:16:00,Kanto Basin,training,True,186.95000000000002,48.22299805,48.22,186.95000000000002,-10,38.22,2.4482590665030557,5.927858156592206,5.2667610198524795
36,acSIT0081104111716,acSIT0081104111716.dat.correct.padremoved.v,2011-04-11 17:16:00,Kanto Basin,training,True,186.95000000000002,48.22299805,48.22,186.95000000000002,-5,43.22,1.7381299274734197,4.582042147709359,5.052306980978949
36,acSIT0081104111716,acSIT0081104111716.dat.correct.padremoved.v,2011-04-11 17:16:00,Kanto Basin,training,True,186.95000000000002,48.22299805,48.22,186.95000000000002,0,48.22,0.0,0.0,0.0
36,acSIT0081104111716,acSIT0081104111716.dat.correct.padremoved.v,2011-04-11 17:16:00,Kanto Basin,training,True,186.95000000000002,48.22299805,48.22,186.95000000000002,5,53.22,-2.687771923403215,6.732559622011886,8.992004187711586
36,acSIT0081104111716,acSIT0081104111716.dat.correct.padremoved.v,2011-04-11 17:16:00,Kanto Basin,training,True,186.95000000000002,48.22299805,48.22,186.95000000000002,10,58.22,-20.362556690814536,17.326055529002065,23.34507702779446
37,acSIT0091104111716,acSIT0091104111716.dat.correct.padremoved.v,2011-04-11 17:16:00,Kanto Basin,training,True,171.91,61.23700195,61.24,171.91,-10,51.24,3.2622338153769137,7.707156227235948,5.656366493855615
37,acSIT0091104111716,acSIT0091104111716.dat.correct.padremoved.v,2011-04-11 17:16:00,Kanto Basin,training,True,171.91,61.23700195,61.24,171.91,-5,56.24,2.1846287627259375,6.021560193377179,3.770702993419228
37,acSIT0091104111716,acSIT0091104111716.dat.correct.padremoved.v,2011-04-11 17:16:00,Kanto Basin,training,True,171.91,61.23700195,61.24,171.91,0,61.24,0.0,0.0,0.0
37,acSIT0091104111716,acSIT0091104111716.dat.correct.padremoved.v,2011-04-11 17:16:00,Kanto Basin,training,True,171.91,61.23700195,61.24,171.91,5,66.24,-8.230730359929483,10.780191019254346,9.710049680471641
37,acSIT0091104111716,acSIT0091104111716.dat.correct.padremoved.v,2011-04-11 17:16:00,Kanto Basin,training,True,171.91,61.23700195,61.24,171.91,10,71.24,-14.525981313362934,15.564361621723922,11.562438957307167
38,acTKY0071104111716,acTKY0071104111716.dat.correct.padremoved.v,2011-04-11 17:16:00,Kanto Basin,holdout_evaluation,True,196.95000000000002,53.64899902,53.65,196.95000000000002,-10,43.65,3.8234641020864046,7.748698514747196,6.019517893854199
38,acTKY0071104111716,acTKY0071104111716.dat.correct.padremoved.v,2011-04-11 17:16:00,Kanto Basin,holdout_evaluation,True,196.95000000000002,53.64899902,53.65,196.95000000000002,-5,48.65,3.485624071043869,6.282795711696957,5.754672860120803
38,acTKY0071104111716,acTKY0071104111716.dat.correct.padremoved.v,2011-04-11 17:16:00,Kanto Basin,holdout_evaluation,True,196.95000000000002,53.64899902,53.65,196.95000000000002,0,53.65,0.0,0.0,0.0
38,acTKY0071104111716,acTKY0071104111716.dat.correct.padremoved.v,2011-04-11 17:16:00,Kanto Basin,holdout_evaluation,True,196.95000000000002,53.64899902,53.65,196.95000000000002,5,58.65,-1.33697646711618,2.8322847996086056,3.2758222443095795
38,acTKY0071104111716,acTKY0071104111716.dat.correct.padremoved.v,2011-04-11 17:16:00,Kanto Basin,holdout_evaluation,True,196.95000000000002,53.64899902,53.65,196.95000000000002,10,63.65,-4.649998115039422,7.837458893251889,13.735414544710082
39,acCHB0081104120808,acCHB0081104120808.dat.correct.padremoved.v,2011-04-12 08:08:00,Kanto Basin,training,True,214.95000000000002,86.13799805,86.14,214.95000000000002,-10,76.14,1.5977609495353429,3.352570337151343,2.1286571521578797
39,acCHB0081104120808,acCHB0081104120808.dat.correct.padremoved.v,2011-04-12 08:08:00,Kanto Basin,training,True,214.95000000000002,86.13799805,86.14,214.95000000000002,-5,81.14,1.0467516778468688,2.786659060133192,1.7485595941920995
39,acCHB0081104120808,acCHB0081104120808.dat.correct.padremoved.v,2011-04-12 08:08:00,Kanto Basin,training,True,214.95000000000002,86.13799805,86.14,214.95000000000002,0,86.14,0.0,0.0,0.0
39,acCHB0081104120808,acCHB0081104120808.dat.correct.padremoved.v,2011-04-12 08:08:00,Kanto Basin,training,True,214.95000000000002,86.13799805,86.14,214.95000000000002,5,91.14,-2.23188201143516,4.053056806159415,5.691381798345959
39,acCHB0081104120808,acCHB0081104120808.dat.correct.padremoved.v,2011-04-12 08:08:00,Kanto Basin,training,True,214.95000000000002,86.13799805,86.14,214.95000000000002,10,96.14,-5.974650846268659,8.40170896046462,12.43153452189449
40,acCHB0081107100957,acCHB0081107100957.dat.correct.padremoved.v,2011-07-10 09:57:00,Kanto Basin,training,True,185.91,74.50100098,74.5,185.91,-10,64.5,0.611965421312588,1.1948821784580983,0.5204014019666742
40,acCHB0081107100957,acCHB0081107100957.dat.correct.padremoved.v,2011-07-10 09:57:00,Kanto Basin,training,True,185.91,74.50100098,74.5,185.91,-5,69.5,0.09655059094537677,0.7164994992696764,0.23694372730875074
40,acCHB0081107100957,acCHB0081107100957.dat.correct.padremoved.v,2011-07-10 09:57:00,Kanto Basin,training,True,185.91,74.50100098,74.5,185.91,0,74.5,0.0,0.0,0.0
40,acCHB0081107100957,acCHB0081107100957.dat.correct.padremoved.v,2011-07-10 09:57:00,Kanto Basin,training,True,185.91,74.50100098,74.5,185.91,5,79.5,-1.4799374087995032,3.5902409222280065,1.498544907198289
40,acCHB0081107100957,acCHB0081107100957.dat.correct.padremoved.v,2011-07-10 09:57:00,Kanto Basin,training,True,185.91,74.50100098,74.5,185.91,10,84.5,-4.812259347372006,5.747504646986299,3.772643986517875
41,acCHB0121107100957,acCHB0121107100957.dat.correct.padremoved.v,2011-07-10 09:57:00,Kanto Basin,holdout_evaluation,False,194.95000000000002,76.29100098,76.29,194.95000000000002,-10,66.29,0.19354857316842278,0.7589460896311434,0.9107087781764811
41,acCHB0121107100957,acCHB0121107100957.dat.correct.padremoved.v,2011-07-10 09:57:00,Kanto Basin,holdout_evaluation,False,194.95000000000002,76.29100098,76.29,194.95000000000002,-5,71.29,0.08776702640505007,0.45473210259218877,0.503955890912995
41,acCHB0121107100957,acCHB0121107100957.dat.correct.padremoved.v,2011-07-10 09:57:00,Kanto Basin,holdout_evaluation,False,194.95000000000002,76.29100098,76.29,194.95000000000002,0,76.29,0.0,0.0,0.0
41,acCHB0121107100957,acCHB0121107100957.dat.correct.padremoved.v,2011-07-10 09:57:00,Kanto Basin,holdout_evaluation,False,194.95000000000002,76.29100098,76.29,194.95000000000002,5,81.29,-2.0236731158849164,4.887844798272048,2.9588097146225394
41,acCHB0121107100957,acCHB0121107100957.dat.correct.padremoved.v,2011-07-10 09:57:00,Kanto Basin,holdout_evaluation,False,194.95000000000002,76.29100098,76.29,194.95000000000002,10,86.29,-8.626156498416115,9.361086023653893,4.420712388524794
42,acCHB0141107100957,acCHB0141107100957.dat.correct.padremoved.v,2011-07-10 09:57:00,Kanto Basin,training,True,229.91,79.62299805,79.62,229.91,-10,69.62,2.0037082081191038,2.620200512658529,0.7794185703674193
42,acCHB0141107100957,acCHB0141107100957.dat.correct.padremoved.v,2011-07-10 09:57:00,Kanto Basin,training,True,229.91,79.62299805,79.62,229.91,-5,74.62,1.0947587623575616,1.543987005709731,0.6009277730039776
42,acCHB0141107100957,acCHB0141107100957.dat.correct.padremoved.v,2011-07-10 09:57:00,Kanto Basin,training,True,229.91,79.62299805,79.62,229.91,0,79.62,0.0,0.0,0.0
42,acCHB0141107100957,acCHB0141107100957.dat.correct.padremoved.v,2011-07-10 09:57:00,Kanto Basin,training,True,229.91,79.62299805,79.62,229.91,5,84.62,-1.191575219791885,2.4239491637152524,0.6582158743001485
42,acCHB0141107100957,acCHB0141107100957.dat.correct.padremoved.v,2011-07-10 09:57:00,Kanto Basin,training,True,229.91,79.62299805,79.62,229.91,10,89.62,-3.7118493597007363,3.7154006504243817,1.3095578353426252
43,acIBR0091107100957,acIBR0091107100957.dat.correct.padremoved.v,2011-07-10 09:57:00,Kanto Basin,training,True,220.95000000000002,61.9,61.9,220.95000000000002,-10,51.9,1.824167919473263,2.6165041384245824,0.8360277374200272
43,acIBR0091107100957,acIBR0091107100957.dat.correct.padremoved.v,2011-07-10 09:57:00,Kanto Basin,training,True,220.95000000000002,61.9,61.9,220.95000000000002,-5,56.9,0.40089644373215716,0.5219432282344145,0.4505173175072748
43,acIBR0091107100957,acIBR0091107100957.dat.correct.padremoved.v,2011-07-10 09:57:00,Kanto Basin,training,True,220.95000000000002,61.9,61.9,220.95000000000002,0,61.9,0.0,0.0,0.0
43,acIBR0091107100957,acIBR0091107100957.dat.correct.padremoved.v,2011-07-10 09:57:00,Kanto Basin,training,True,220.95000000000002,61.9,61.9,220.95000000000002,5,66.9,-1.4942037784381967,1.8264461336788815,1.3021792830545351
43,acIBR0091107100957,acIBR0091107100957.dat.correct.padremoved.v,2011-07-10 09:57:00,Kanto Basin,training,True,220.95000000000002,61.9,61.9,220.95000000000002,10,71.9,-2.930469533094493,2.274932692395456,1.8673474815316422
44,acSIT0021107100957,acSIT0021107100957.dat.correct.padremoved.v,2011-07-10 09:57:00,Kanto Basin,training,False,172.95000000000002,49.21399902,49.21,172.95000000000002,-10,39.21,1.5447499463449699,2.270574863551997,1.6909730929337035
44,acSIT0021107100957,acSIT0021107100957.dat.correct.padremoved.v,2011-07-10 09:57:00,Kanto Basin,training,False,172.95000000000002,49.21399902,49.21,172.95000000000002,-5,44.21,0.5105869674401298,1.8258926368609047,1.378628142446378
44,acSIT0021107100957,acSIT0021107100957.dat.correct.padremoved.v,2011-07-10 09:57:00,Kanto Basin,training,False,172.95000000000002,49.21399902,49.21,172.95000000000002,0,49.21,0.0,0.0,0.0
44,acSIT0021107100957,acSIT0021107100957.dat.correct.padremoved.v,2011-07-10 09:57:00,Kanto Basin,training,False,172.95000000000002,49.21399902,49.21,172.95000000000002,5,54.21,-1.802843569187773,4.720904096897532,2.3869198253518293
44,acSIT0021107100957,acSIT0021107100957.dat.correct.padremoved.v,2011-07-10 09:57:00,Kanto Basin,training,False,172.95000000000002,49.21399902,49.21,172.95000000000002,10,59.21,-8.068721087296238,10.77510729188859,9.464840613663277
45,acSIT0031107100957,acSIT0031107100957.dat.correct.padremoved.v,2011-07-10 09:57:00,Kanto Basin,training,True,289.91,84.20200195,84.2,289.91,-10,74.2,0.43787849966721026,1.1480419131854736,0.8591085193597652
45,acSIT0031107100957,acSIT0031107100957.dat.correct.padremoved.v,2011-07-10 09:57:00,Kanto Basin,training,True,289.91,84.20200195,84.2,289.91,-5,79.2,0.08026362065833847,0.6021659789053935,0.6240955304842367
45,acSIT0031107100957,acSIT0031107100957.dat.correct.padremoved.v,2011-07-10 09:57:00,Kanto Basin,training,True,289.91,84.20200195,84.2,289.91,0,84.2,0.0,0.0,0.0
45,acSIT0031107100957,acSIT0031107100957.dat.correct.padremoved.v,2011-07-10 09:57:00,Kanto Basin,training,True,289.91,84.20200195,84.2,289.91,5,89.2,-1.416373302825391,3.995179610876403,4.0343662460937875
45,acSIT0031107100957,acSIT0031107100957.dat.correct.padremoved.v,2011-07-10 09:57:00,Kanto Basin,training,True,289.91,84.20200195,84.2,289.91,10,94.2,-4.144257551111363,8.343137526893422,8.235382129788029
46,acSIT0101107100957,acSIT0101107100957.dat.correct.padremoved.v,2011-07-10 09:57:00,Kanto Basin,training,False,207.91,66.80600098,66.81,207.91,-10,56.81,0.9496112456243377,2.4307392986273073,1.1643382724212068
46,acSIT0101107100957,acSIT0101107100957.dat.correct.padremoved.v,2011-07-10 09:57:00,Kanto Basin,training,False,207.91,66.80600098,66.81,207.91,-5,61.81,0.6291840719423902,2.0205279365010633,0.9627448900670833
46,acSIT0101107100957,acSIT0101107100957.dat.correct.padremoved.v,2011-07-10 09:57:00,Kanto Basin,training,False,207.91,66.80600098,66.81,207.91,0,66.81,0.0,0.0,0.0
46,acSIT0101107100957,acSIT0101107100957.dat.correct.padremoved.v,2011-07-10 09:57:00,Kanto Basin,training,False,207.91,66.80600098,66.81,207.91,5,71.81,-0.8511862071541088,2.989761141106395,1.9509865628854564
46,acSIT0101107100957,acSIT0101107100957.dat.correct.padremoved.v,2011-07-10 09:57:00,Kanto Basin,training,False,207.91,66.80600098,66.81,207.91,10,76.81,-5.627318997568754,8.54505158275213,2.8062920660529826
47,acCHB0112006250447,acCHB0112006250447.dat.correct.padremoved.v,2020-06-25 04:47:00,Kanto Basin,training,True,161.91,45.29200195,45.29,161.91,-10,35.29,9.523424155068794,11.142300173911277,8.86177777533687
47,acCHB0112006250447,acCHB0112006250447.dat.correct.padremoved.v,2020-06-25 04:47:00,Kanto Basin,training,True,161.91,45.29200195,45.29,161.91,-5,40.29,3.4218831713390685,5.638712035879217,5.860193157236001
47,acCHB0112006250447,acCHB0112006250447.dat.correct.padremoved.v,2020-06-25 04:47:00,Kanto Basin,training,True,161.91,45.29200195,45.29,161.91,0,45.29,0.0,0.0,0.0
47,acCHB0112006250447,acCHB0112006250447.dat.correct.padremoved.v,2020-06-25 04:47:00,Kanto Basin,training,True,161.91,45.29200195,45.29,161.91,5,50.29,-4.5259051848397736,8.83331600804265,19.778761496416966
47,acCHB0112006250447,acCHB0112006250447.dat.correct.padremoved.v,2020-06-25 04:47:00,Kanto Basin,training,True,161.91,45.29200195,45.29,161.91,10,55.29,-28.003086020873024,21.80338012867234,21.94485859131639
48,acCHB0242305261903,acCHB0242305261903.dat.correct.padremoved.v,2023-05-26 19:03:00,Kanto Basin,training,True,166.95000000000002,52.79700195,52.800000000000004,166.95000000000002,-10,42.800000000000004,3.167857453630263,2.9296846533715457,1.714098639117096
48,acCHB0242305261903,acCHB0242305261903.dat.correct.padremoved.v,2023-05-26 19:03:00,Kanto Basin,training,True,166.95000000000002,52.79700195,52.800000000000004,166.95000000000002,-5,47.800000000000004,0.9214596483259951,1.6598691764285487,1.9900770803334633
48,acCHB0242305261903,acCHB0242305261903.dat.correct.padremoved.v,2023-05-26 19:03:00,Kanto Basin,training,True,166.95000000000002,52.79700195,52.800000000000004,166.95000000000002,0,52.800000000000004,0.0,0.0,0.0
48,acCHB0242305261903,acCHB0242305261903.dat.correct.padremoved.v,2023-05-26 19:03:00,Kanto Basin,training,True,166.95000000000002,52.79700195,52.800000000000004,166.95000000000002,5,57.800000000000004,-2.969003195207809,4.239317001346745,2.8438315772297726
48,acCHB0242305261903,acCHB0242305261903.dat.correct.padremoved.v,2023-05-26 19:03:00,Kanto Basin,training,True,166.95000000000002,52.79700195,52.800000000000004,166.95000000000002,10,62.800000000000004,-11.049212893757387,11.513424583999381,6.96965466466856
49,acIBR0091908041923,acIBR0091908041923.dat.correct.padremoved.v,2019-08-04 19:23:00,Kanto Basin,holdout_evaluation,True,166.95000000000002,56.395,56.4,166.95000000000002,-10,46.4,9.834291884901813,11.08051360736803,6.926724819586045
49,acIBR0091908041923,acIBR0091908041923.dat.correct.padremoved.v,2019-08-04 19:23:00,Kanto Basin,holdout_evaluation,True,166.95000000000002,56.395,56.4,166.95000000000002,-5,51.4,5.324814552287616,5.404050519504229,4.506684852819477
49,acIBR0091908041923,acIBR0091908041923.dat.correct.padremoved.v,2019-08-04 19:23:00,Kanto Basin,holdout_evaluation,True,166.95000000000002,56.395,56.4,166.95000000000002,0,56.4,0.0,0.0,0.0
49,acIBR0091908041923,acIBR0091908041923.dat.correct.padremoved.v,2019-08-04 19:23:00,Kanto Basin,holdout_evaluation,True,166.95000000000002,56.395,56.4,166.95000000000002,5,61.4,-5.5931026370545585,11.127601202093537,5.22574318544897
49,acIBR0091908041923,acIBR0091908041923.dat.correct.padremoved.v,2019-08-04 19:23:00,Kanto Basin,holdout_evaluation,True,166.95000000000002,56.395,56.4,166.95000000000002,10,66.4,-16.471885294918664,13.26686486955307,4.934004558637987
50,acSIT0102305261903,acSIT0102305261903.dat.correct.padremoved.v,2023-05-26 19:03:00,Kanto Basin,holdout_evaluation,True,184.95000000000002,56.00100098,56.0,184.95000000000002,-10,46.0,2.7778649529454524,5.539084500049573,4.105838913343973
50,acSIT0102305261903,acSIT0102305261903.dat.correct.padremoved.v,2023-05-26 19:03:00,Kanto Basin,holdout_evaluation,True,184.95000000000002,56.00100098,56.0,184.95000000000002,-5,51.0,0.9507889090774269,3.367854745804899,3.016861438323246
50,acSIT0102305261903,acSIT0102305261903.dat.correct.padremoved.v,2023-05-26 19:03:00,Kanto Basin,holdout_evaluation,True,184.95000000000002,56.00100098,56.0,184.95000000000002,0,56.0,0.0,0.0,0.0
50,acSIT0102305261903,acSIT0102305261903.dat.correct.padremoved.v,2023-05-26 19:03:00,Kanto Basin,holdout_evaluation,True,184.95000000000002,56.00100098,56.0,184.95000000000002,5,61.0,-4.177031832724287,9.82538439359424,9.202928179562335
50,acSIT0102305261903,acSIT0102305261903.dat.correct.padremoved.v,2023-05-26 19:03:00,Kanto Basin,holdout_evaluation,True,184.95000000000002,56.00100098,56.0,184.95000000000002,10,66.0,-16.021659248330856,22.226095007992406,18.650449508031137
